DATE_TIME;LATITUDE;LONGITUDE;GEOHASH;MAXIMUM_SPEED;MINIMUM_SPEED;AVERAGE_SPEED;NUMBER_OF_VEHICLES
2022-01-11 18:00:00.0000000;288775649361920;410476668256256;sxk990;100;2;41;286
2022-01-11 19:00:00.0000000;288775649361920;410476668256256;sxk990;97;1;40;319
2022-01-11 20:00:00.0000000;288775649361920;410476668256256;sxk990;118;2;45;242
2022-01-11 21:00:00.0000000;288775649361920;410476668256256;sxk990;109;2;52;239
2022-01-11 22:00:00.0000000;288775649361920;410476668256256;sxk990;117;2;56;211
2022-01-11 23:00:00.0000000;288775649361920;410476668256256;sxk990;120;3;54;137
2022-01-16 18:00:00.0000000;288775649361920;410476668256256;sxk990;125;3;58;195
2022-01-16 19:00:00.0000000;288775649361920;410476668256256;sxk990;125;1;56;180
2022-01-16 20:00:00.0000000;288775649361920;410476668256256;sxk990;120;2;56;173
2022-01-16 21:00:00.0000000;288775649361920;410476668256256;sxk990;144;2;53;188
2022-01-16 22:00:00.0000000;288775649361920;410476668256256;sxk990;150;1;61;165
2022-01-16 23:00:00.0000000;288775649361920;410476668256256;sxk990;156;2;56;134
2022-01-17 00:00:00.0000000;288775649361920;410476668256256;sxk990;138;2;59;132
2022-01-21 00:00:00.0000000;288775649361920;410476668256256;sxk990;120;3;60;146
2022-01-21 01:00:00.0000000;288775649361920;410476668256256;sxk990;137;7;63;89
2022-01-21 02:00:00.0000000;288775649361920;410476668256256;sxk990;143;1;72;68
2022-01-21 03:00:00.0000000;288775649361920;410476668256256;sxk990;134;5;58;51
2022-01-21 04:00:00.0000000;288775649361920;410476668256256;sxk990;131;6;54;67
2022-01-21 05:00:00.0000000;288775649361920;410476668256256;sxk990;129;6;56;190
2022-01-21 06:00:00.0000000;288775649361920;410476668256256;sxk990;134;1;52;479
2022-01-26 17:00:00.0000000;288775649361920;410476668256256;sxk990;114;2;52;317
2022-01-26 18:00:00.0000000;288775649361920;410476668256256;sxk990;108;1;45;330
2022-01-26 19:00:00.0000000;288775649361920;410476668256256;sxk990;117;2;44;288
2022-01-26 20:00:00.0000000;288775649361920;410476668256256;sxk990;112;2;62;36
2022-01-26 21:00:00.0000000;288775649361920;410476668256256;sxk990;128;2;55;75
2022-01-26 22:00:00.0000000;288775649361920;410476668256256;sxk990;136;1;58;155
2022-01-26 23:00:00.0000000;288775649361920;410476668256256;sxk990;117;4;63;29
2022-09-01 00:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;165;4;58;205
2022-05-01 00:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;134;1;54;164
2022-05-01 01:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;144;5;62;141
2022-09-01 01:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;133;6;58;119
2022-02-01 01:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;155;7;61;84
2022-02-01 02:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;160;7;70;85
2022-05-01 15:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;128;1;50;250
2022-02-01 05:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;133;2;56;171
2022-02-01 06:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;130;3;54;481
2022-02-01 07:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;114;1;44;374
2022-05-01 16:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;126;1;45;240
2022-05-15 04:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;144;6;60;68
2022-05-07 08:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;133;2;60;407
2022-05-07 09:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;140;4;61;344
2022-05-07 10:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;140;4;60;345
2022-02-03 12:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;105;1;32;412
2022-05-15 05:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;176;6;56;96
2022-05-15 06:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;140;9;66;120
2022-09-13 05:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;129;4;52;182
2022-05-14 01:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;142;6;66;146
2022-05-14 02:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;154;2;63;117
2022-09-05 10:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;108;2;49;262
2022-09-05 11:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;108;3;52;277
2022-02-07 16:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;120;1;48;229
2022-02-07 17:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;113;2;52;227
2022-02-11 01:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;143;4;62;86
2022-02-16 13:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;116;3;53;287
2022-05-10 00:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;147;1;58;150
2022-05-10 01:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;167;2;62;94
2022-05-10 02:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;139;4;64;76
2022-09-11 04:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;142;3;54;71
2022-09-11 05:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;165;3;55;100
2022-05-13 20:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;108;3;50;286
2022-05-13 23:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;115;3;51;247
2022-05-14 00:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;131;2;58;221
2022-02-10 09:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;108;1;26;301
2022-02-10 10:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;114;1;32;345
2022-02-10 11:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;104;1;46;321
2022-02-10 12:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;109;3;51;360
2022-02-14 06:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;118;2;50;356
2022-02-14 07:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;99;1;28;245
2022-02-09 20:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;143;2;47;291
2022-02-09 21:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;126;2;52;260
2022-02-09 22:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;144;3;59;193
2022-02-09 23:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;132;5;58;182
2022-01-01 07:00:00.0000000;288775649361920;410476668256256;sxk990;124;3;56;107
2022-01-01 08:00:00.0000000;288775649361920;410476668256256;sxk990;155;2;58;161
2022-01-01 09:00:00.0000000;288775649361920;410476668256256;sxk990;142;2;62;152
2022-01-01 10:00:00.0000000;288775649361920;410476668256256;sxk990;137;4;67;202
2022-01-01 11:00:00.0000000;288775649361920;410476668256256;sxk990;133;2;62;205
2022-01-01 12:00:00.0000000;288775649361920;410476668256256;sxk990;136;2;56;227
2022-01-01 13:00:00.0000000;288775649361920;410476668256256;sxk990;125;2;50;236
2022-01-06 22:00:00.0000000;288775649361920;410476668256256;sxk990;126;1;60;193
2022-01-06 23:00:00.0000000;288775649361920;410476668256256;sxk990;156;2;62;149
2022-01-07 00:00:00.0000000;288775649361920;410476668256256;sxk990;133;4;59;138
2022-01-07 01:00:00.0000000;288775649361920;410476668256256;sxk990;155;6;64;103
2022-01-07 02:00:00.0000000;288775649361920;410476668256256;sxk990;157;7;69;68
2022-01-07 03:00:00.0000000;288775649361920;410476668256256;sxk990;134;8;58;57
2022-01-07 04:00:00.0000000;288775649361920;410476668256256;sxk990;141;6;60;61
2022-01-12 20:00:00.0000000;288775649361920;410476668256256;sxk990;127;1;55;245
2022-01-12 21:00:00.0000000;288775649361920;410476668256256;sxk990;126;2;55;230
2022-01-12 22:00:00.0000000;288775649361920;410476668256256;sxk990;130;3;58;201
2022-01-12 23:00:00.0000000;288775649361920;410476668256256;sxk990;129;1;58;160
2022-01-13 00:00:00.0000000;288775649361920;410476668256256;sxk990;130;6;60;145
2022-01-13 01:00:00.0000000;288775649361920;410476668256256;sxk990;171;6;66;75
2022-01-18 04:00:00.0000000;288775649361920;410476668256256;sxk990;137;6;63;78
2022-01-18 05:00:00.0000000;288775649361920;410476668256256;sxk990;130;1;57;163
2022-01-18 06:00:00.0000000;288775649361920;410476668256256;sxk990;140;2;54;427
2022-01-18 07:00:00.0000000;288775649361920;410476668256256;sxk990;109;1;38;339
2022-01-18 08:00:00.0000000;288775649361920;410476668256256;sxk990;119;2;25;249
2022-01-18 09:00:00.0000000;288775649361920;410476668256256;sxk990;115;1;31;298
2022-01-18 10:00:00.0000000;288775649361920;410476668256256;sxk990;117;1;34;344
2022-01-18 11:00:00.0000000;288775649361920;410476668256256;sxk990;110;1;50;363
2022-01-22 23:00:00.0000000;288775649361920;410476668256256;sxk990;112;1;47;181
2022-01-23 00:00:00.0000000;288775649361920;410476668256256;sxk990;108;6;50;148
2022-01-23 01:00:00.0000000;288775649361920;410476668256256;sxk990;112;1;40;103
2022-01-23 02:00:00.0000000;288775649361920;410476668256256;sxk990;129;6;67;63
2022-01-23 03:00:00.0000000;288775649361920;410476668256256;sxk990;115;7;55;53
2022-01-23 04:00:00.0000000;288775649361920;410476668256256;sxk990;41;24;34;3
2022-01-23 10:00:00.0000000;288775649361920;410476668256256;sxk990;108;6;61;109
2022-01-28 15:00:00.0000000;288775649361920;410476668256256;sxk990;114;1;40;313
2022-01-28 16:00:00.0000000;288775649361920;410476668256256;sxk990;120;2;50;279
2022-01-28 17:00:00.0000000;288775649361920;410476668256256;sxk990;116;2;53;258
2022-01-28 18:00:00.0000000;288775649361920;410476668256256;sxk990;113;3;44;207
2022-01-28 19:00:00.0000000;288775649361920;410476668256256;sxk990;113;1;39;189
2022-01-28 20:00:00.0000000;288775649361920;410476668256256;sxk990;110;2;46;226
2022-05-01 09:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;137;6;65;155
2022-05-01 10:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;132;1;63;167
2022-05-01 11:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;141;1;57;159
2022-02-01 22:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;123;2;55;217
2022-09-01 13:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;114;2;49;305
2022-09-05 15:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;129;1;30;279
2022-09-05 16:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;107;6;52;216
2022-09-05 17:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;121;2;53;240
2022-05-04 00:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;137;2;54;179
2022-05-04 01:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;124;2;66;123
2022-05-04 02:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;131;4;63;66
2022-05-04 03:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;146;4;60;45
2022-05-04 04:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;154;8;63;34
2022-02-03 13:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;101;3;38;364
2022-02-03 14:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;95;2;41;328
2022-05-07 11:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;118;5;57;327
2022-09-10 09:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;114;2;53;266
2022-09-10 10:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;119;3;52;295
2022-09-08 19:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;104;1;33;226
2022-02-02 18:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;108;1;45;189
2022-02-02 19:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;106;1;43;362
2022-02-02 20:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;104;2;43;283
2022-02-02 21:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;105;3;52;239
2022-02-02 22:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;121;2;49;175
2022-09-06 00:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;137;1;61;170
2022-09-06 01:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;140;2;61;110
2022-09-06 02:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;155;6;64;77
2022-05-03 23:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;120;2;54;186
2022-09-05 00:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;117;4;58;185
2022-09-05 01:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;140;6;62;133
2022-02-04 20:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;119;1;42;240
2022-05-06 07:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;119;2;55;324
2022-05-12 07:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;142;2;40;384
2022-05-12 08:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;103;1;28;281
2022-09-10 13:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;110;1;43;225
2022-09-10 14:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;126;3;49;224
2022-09-10 15:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;104;3;47;170
2022-09-10 16:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;111;2;44;191
2022-02-14 10:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;113;2;29;298
2022-09-15 22:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;137;1;52;234
2022-09-15 23:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;141;6;58;190
2022-05-20 15:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;125;2;51;259
2022-09-10 17:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;117;1;41;245
2022-09-10 18:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;131;5;50;259
2022-09-10 19:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;117;1;45;244
2022-09-10 20:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;141;2;41;237
2022-01-02 10:00:00.0000000;288775649361920;410476668256256;sxk990;143;4;64;145
2022-01-02 11:00:00.0000000;288775649361920;410476668256256;sxk990;137;6;64;154
2022-01-02 12:00:00.0000000;288775649361920;410476668256256;sxk990;124;1;57;114
2022-01-02 13:00:00.0000000;288775649361920;410476668256256;sxk990;126;1;52;212
2022-01-02 14:00:00.0000000;288775649361920;410476668256256;sxk990;114;2;53;204
2022-01-02 15:00:00.0000000;288775649361920;410476668256256;sxk990;142;1;56;215
2022-01-02 16:00:00.0000000;288775649361920;410476668256256;sxk990;128;3;53;252
2022-01-08 01:00:00.0000000;288775649361920;410476668256256;sxk990;141;6;66;103
2022-01-08 02:00:00.0000000;288775649361920;410476668256256;sxk990;155;6;67;86
2022-01-08 03:00:00.0000000;288775649361920;410476668256256;sxk990;124;6;61;70
2022-01-08 04:00:00.0000000;288775649361920;410476668256256;sxk990;145;4;58;66
2022-01-08 05:00:00.0000000;288775649361920;410476668256256;sxk990;125;2;54;163
2022-01-08 06:00:00.0000000;288775649361920;410476668256256;sxk990;128;4;57;300
2022-01-08 07:00:00.0000000;288775649361920;410476668256256;sxk990;144;3;55;330
2022-01-13 02:00:00.0000000;288775649361920;410476668256256;sxk990;137;6;69;59
2022-01-13 03:00:00.0000000;288775649361920;410476668256256;sxk990;125;8;66;52
2022-01-13 04:00:00.0000000;288775649361920;410476668256256;sxk990;123;3;59;79
2022-01-13 05:00:00.0000000;288775649361920;410476668256256;sxk990;126;1;54;177
2022-01-13 06:00:00.0000000;288775649361920;410476668256256;sxk990;125;2;51;473
2022-01-13 07:00:00.0000000;288775649361920;410476668256256;sxk990;112;2;47;349
2022-01-13 08:00:00.0000000;288775649361920;410476668256256;sxk990;106;1;35;318
2022-01-13 09:00:00.0000000;288775649361920;410476668256256;sxk990;107;2;42;346
2022-01-18 12:00:00.0000000;288775649361920;410476668256256;sxk990;108;2;49;398
2022-01-18 13:00:00.0000000;288775649361920;410476668256256;sxk990;111;2;49;319
2022-01-18 14:00:00.0000000;288775649361920;410476668256256;sxk990;127;1;49;369
2022-01-18 15:00:00.0000000;288775649361920;410476668256256;sxk990;101;2;50;310
2022-01-18 16:00:00.0000000;288775649361920;410476668256256;sxk990;110;1;53;243
2022-01-18 17:00:00.0000000;288775649361920;410476668256256;sxk990;112;2;53;246
2022-01-24 23:00:00.0000000;288775649361920;410476668256256;sxk990;44;2;20;41
2022-01-25 00:00:00.0000000;288775649361920;410476668256256;sxk990;66;4;23;63
2022-01-25 01:00:00.0000000;288775649361920;410476668256256;sxk990;70;4;31;62
2022-01-25 02:00:00.0000000;288775649361920;410476668256256;sxk990;102;6;38;62
2022-01-25 03:00:00.0000000;288775649361920;410476668256256;sxk990;92;6;44;47
2022-01-25 04:00:00.0000000;288775649361920;410476668256256;sxk990;100;2;36;29
2022-01-25 05:00:00.0000000;288775649361920;410476668256256;sxk990;104;6;43;57
2022-01-25 06:00:00.0000000;288775649361920;410476668256256;sxk990;89;2;42;138
2022-01-30 08:00:00.0000000;288775649361920;410476668256256;sxk990;133;6;61;134
2022-01-30 09:00:00.0000000;288775649361920;410476668256256;sxk990;133;2;65;164
2022-01-30 10:00:00.0000000;288775649361920;410476668256256;sxk990;126;5;70;156
2022-01-30 11:00:00.0000000;288775649361920;410476668256256;sxk990;124;6;60;144
2022-01-30 12:00:00.0000000;288775649361920;410476668256256;sxk990;118;2;58;151
2022-01-30 13:00:00.0000000;288775649361920;410476668256256;sxk990;136;2;57;164
2022-09-01 08:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;130;2;32;308
2022-05-02 00:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;162;2;51;162
2022-05-02 03:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;151;6;64;57
2022-05-02 04:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;147;6;70;48
2022-05-02 05:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;143;2;53;93
2022-05-12 04:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;137;8;63;69
2022-05-19 03:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;124;8;69;63
2022-09-05 19:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;122;1;45;270
2022-09-05 20:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;112;1;42;274
2022-09-05 21:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;127;2;51;230
2022-02-05 01:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;135;6;71;112
2022-02-05 02:00:00.0000000;28,8775634765625;41,0476684570313;sxk990;167;1;66;81
